arith_answer_gap_closed,arith_answer_loss,arith_answer_loss_delta_vs_recipient,benign_refusal_gap_closed,benign_refusal_loss,benign_refusal_loss_delta_vs_recipient,donor,harmful_refusal_gap_closed,harmful_refusal_loss,harmful_refusal_loss_delta_vs_recipient,layer,module,n_keys,patch_spec,recipient,specificity
0.02900387422477537,0.01495943489767935,-0.0004398071652521249,0.22251208357146418,2.4668049216270447,-0.5743600130081177,base,0.28456589462293946,1.608632892370224,-0.6043977439403534,14,mlp,3,14:mlp,abliterated,0.06205381105147528
-0.11783086114178555,0.017185998432662174,0.0017867563697306996,0.1830164832678232,2.5687530636787415,-0.4724118709564209,base,0.2473754354436587,1.6876227855682373,-0.5254078507423401,14,block,12,14:block,abliterated,0.06435895217583551
0.24438250217876284,0.011693489697316418,-0.003705752365615057,0.15870832429174303,2.6314985752105713,-0.40966635942459106,base,0.16867794688945117,1.8547706604003906,-0.35825997591018677,15,mlp,3,15:mlp,abliterated,0.009969622597708144
0.1814635160684692,0.012647576751592367,-0.0027516653113391076,0.06707691334480306,2.8680224418640137,-0.17314249277114868,base,0.11239757774487616,1.9743061661720276,-0.2387244701385498,15,block,12,15:block,abliterated,0.045320664400073096
0.21172546063025324,0.01218869253669096,-0.0032105495262405147,0.16107724379947994,2.6253837943077087,-0.4157811403274536,base,0.23791567389449617,1.7077146470546722,-0.5053159892559052,16,mlp,3,16:mlp,abliterated,0.07683843009501623
0.16621722663710317,0.012878767498161482,-0.002520474564769993,0.07278673696719541,2.853283941745758,-0.1878809928894043,base,0.16856082433500896,1.8550194203853607,-0.3580112159252167,16,block,12,16:block,abliterated,0.09577408736781355
0.20670822662890412,0.0122647725612573,-0.0031344695016741753,0.12757754597445714,2.7118549942970276,-0.32930994033813477,base,0.15606029635413346,1.881569653749466,-0.33146098256111145,17,mlp,3,17:mlp,abliterated,0.02848275037967632
0.1920825060638835,0.012486553163794071,-0.0029126888991374035,0.07326027148205724,2.852061629295349,-0.18910330533981323,base,0.09542549950200574,2.0103536546230316,-0.20267698168754578,17,block,12,17:block,abliterated,0.022165228019948496
0.13565411483884918,0.013342218534292086,-0.002057023528639389,0.09881651845385993,2.7860944867134094,-0.25507044792175293,base,0.1332221419177137,1.9300762712955475,-0.2829543650150299,18,mlp,3,18:mlp,abliterated,0.03440562346385377
0.14209568234431452,0.013244540288882412,-0.002154701774049063,0.09415795207648635,2.7981194257736206,-0.24304550886154175,base,0.13084475190943004,1.9351256787776947,-0.2779049575328827,18,block,12,18:block,abliterated,0.03668679983294369
0.14158639174435073,0.013252263038378695,-0.00214697902455278,0.12016859082589917,2.7309793829917908,-0.3101855516433716,base,0.14828032508680808,1.8980937600135803,-0.31493687629699707,19,mlp,3,19:mlp,abliterated,0.028111734260908905
0.09517227276638386,0.013956074602901936,-0.0014431674600295392,0.12422835206164322,2.720500111579895,-0.32066482305526733,base,0.17010750996230692,1.8517343699932098,-0.36129626631736755,19,block,12,19:block,abliterated,0.0458791579006637
0.07663304975795784,0.014237198533247347,-0.001162043529684128,0.035148952014079055,2.950436592102051,-0.09072834253311157,base,0.0513072840241366,2.1040576100349426,-0.10897302627563477,20,mlp,3,20:mlp,abliterated,0.016158332010057543
-0.028813802336630653,0.015836167027768883,0.0004369249648374079,0.03583555050556497,2.9486643075942993,-0.09250062704086304,base,0.06690652933523308,2.070925921201706,-0.14210471510887146,20,block,12,20:block,abliterated,0.03107097882966811
0.11069210346702732,0.013720735948046913,-0.0016785061148845617,0.06945197515423954,2.861891806125641,-0.17927312850952148,base,0.07838688296356026,2.046542465686798,-0.1664881706237793,21,mlp,3,21:mlp,abliterated,0.008934907809320727
0.10239791785310993,0.013846506810058718,-0.001552735252872757,0.06256019719051409,2.8796812295913696,-0.16148370504379272,base,0.08206200827436487,2.0387367606163025,-0.1742938756942749,21,block,12,21:block,abliterated,0.01950181108385078
0.16547707876308584,0.01288999090700046,-0.002509251155931015,0.058252827303925774,2.890799641609192,-0.15036529302597046,base,0.05424435623309553,2.0978194773197174,-0.11521115899085999,22,mlp,3,22:mlp,abliterated,-0.004008471070830244
0.16505311342818466,0.012896419806486887,-0.002502822256444588,0.06603955709836756,2.8707001209259033,-0.17046481370925903,base,0.06387885447453899,2.0773564875125885,-0.1356741487979889,22,block,12,22:block,abliterated,-0.0021607026238285726
0.14006381922742211,0.013275350929926271,-0.0021238911330052034,0.04875341135513172,2.915320038795471,-0.12584489583969116,base,0.047869659175352935,2.111358880996704,-0.10167175531387329,23,mlp,3,23:mlp,abliterated,-0.0008837521797787837
0.19047946695931792,0.012510861229637394,-0.0028883808332940807,0.07448993257268105,2.84888756275177,-0.19227737188339233,base,0.0803829476406445,2.042302966117859,-0.1707276701927185,23,block,12,23:block,abliterated,0.005893015067963456
0.028222669925685687,0.014971280875413315,-0.00042796118751816,0.03347748393692132,2.9547510743141174,-0.08641386032104492,base,0.02525460868234174,2.1593916416168213,-0.053638994693756104,24,mlp,3,24:mlp,abliterated,-0.00822287525457958
0.04107877044897876,0.014776334328495937,-0.0006229077344355374,0.046753815055601784,2.920481503009796,-0.12068343162536621,base,0.044120418453914116,2.1193220019340515,-0.09370863437652588,24,block,12,24:block,abliterated,-0.002633396601687668
0.018961779740775914,0.015111710592780424,-0.00028753147015105063,0.0289808803569945,2.966357946395874,-0.07480698823928833,base,0.02709141362623813,2.1554903984069824,-0.05754023790359497,25,mlp,3,25:mlp,abliterated,-0.0018894667307563714
0.17395446014842877,0.012761442112210005,-0.00263779995072147,0.06460135793763515,2.874412477016449,-0.16675245761871338,base,0.06903060516173345,2.066414535045624,-0.1466161012649536,25,block,12,25:block,abliterated,0.004429247224098307
-0.17638735574958708,0.01807393380643233,0.0026746917435008562,0.033595342237201946,2.954446852207184,-0.08671808242797852,base,0.03128526262131489,2.1465829610824585,-0.0664476752281189,26,mlp,3,26:mlp,abliterated,-0.0023100796158870562
-0.24028304150072957,0.01904283127868953,0.0036435892157580547,0.07265031321365742,2.853636085987091,-0.1875288486480713,base,0.07267887380916171,2.0586658716201782,-0.15436476469039917,26,block,12,26:block,abliterated,2.8560595504295572e-05
0.38698219586760274,0.0095311452270202,-0.005868096835911274,-0.10199499794387316,3.3044398427009583,0.2632749080657959,base,-0.10280764416533619,2.4313867688179016,0.21835613250732422,27,mlp,3,27:mlp,abliterated,-0.0008126462214630287
0.5692063279400522,0.006767946133471053,-0.008631295929460422,-0.046635748933083206,3.161543607711792,0.12037867307662964,base,-0.035196990365689,2.287786543369293,0.07475590705871582,27,block,12,27:block,abliterated,0.011438758567394208
